Upper West,SISSALA WEST,FATCHU,FATCHU PRIMARY SCHOOL
Upper West,SISSALA WEST,NIATOR,NIATOR PRIMARY SCHOOL
Upper West,SISSALA WEST,GUMO,GUMO PRIMARY SCHOOL
Upper West,WA WEST,GA EAST,GA PRIMARY SCH
Upper West,WA WEST,SANUORI,TEMP BOOTH SANUORI
Upper West,WA WEST,YIPIENUORI,TEMP BOOTH YIPIENUBOR
Upper West,WA WEST,POYENTANGA,POYENTANGA R/C PRIM SCH
Upper West,WA WEST,KUNCHILEYIRI,TEMP BOOTH KUNCHILEYIR
Upper West,WA WEST,TANINA,TANINA PRIMARY SCHCOOL
Upper West,WA WEST,WECHIAU,WECHIAU PRIMARY SCH
Upper West,WA WEST,BALEUFIU,BALEUFILI PRIMARY SCH
Upper West,WA WEST,JAGLU,TEMP BOOTH JAGLU
Upper West,WA WEST,BANKPAMA,TEMP BOOTH BANKPAMA
Upper West,WA WEST,TOKALI,TEMP BOOTH TOKALI
Upper West,WA WEST,DORNYE,DORNYE PRIM SCH
Upper West,WA WEST,GURUNGU,GURUNGU PRIM SCH
Upper West,WA WEST,TAWONCHELE,TEMP BOOTH TAWONCHELE
Upper West,WA WEST,METEU,METEU PRIM SCH
Upper West,WA WEST,SIIRU,TEMB BOOTH SIIRU
Upper West,WA WEST,VIERI,VIERI PRIMARY SCHOOL
Upper West,WA WEST,BULI,TEMP BOOTH BULI
Upper West,WA WEST,KANDEU,KANDEU PRIMARY SCHOOL
Upper West,WA WEST,LASSIE-TUOLE,LASSIE PRIMARY SCHOOL
Upper West,WA WEST,VARINPERE,VARINPERE PRIM SCH
Upper West,WA WEST,DORIMON,DORIMON PRIM SCH
Upper West,WA WEST,DABO,TEMP BOOTH DABO
Upper West,WA WEST,EGGU,EGGU PRIMARY SCH
Upper West,WA WEST,GUO,GUO PRIM SCH
Upper West,WA WEST,BUKA,BUKA PRIM SCH
Upper West,WA WEST,GBACHE,GBACHE PRIM SCH
Upper West,WA WEST,SIGRI,TEMP BOOTH SIGRI
