Upper East,BUILSA NORTH,J0528 KATANGA-DACHIO,J052802 DACHIO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J052 ZUARUNGU MOSI,J052901 ZUARUNGU MOSI
Upper East,BUILSA NORTH,J0530 AZOREB ISI,J053001 AGONTUA
Upper East,BUILSA NORTH,J0531 AMOGREBISI,J053101 SUMBRUNGU OLD MARKET
Upper East,BUILSA NORTH,J0532 KOLBIA,J053201 KOLBIA MARKET SQUARE NO.1
Upper East,BUILSA NORTH,J0533 KOLGU/AGUSI,J053301 SUMBRUNGU COMMUNITY CENTRE
Upper East,BUILSA NORTH,J0534 KUMBLINGO/BOLIGO,J053401 SHERIGU HEALTH CENTRE NO.1
Upper East,BUILSA NORTH,J0535 BASENGO,J053501 SHERIGU PRIMARY SCHOOL NO.1
Upper East,BUILSA NORTH,J0536 KALBEO,J053601 KALBEO PRIMARY SCHOOL NO.1
Upper East,BUILSA NORTH,J0537 DORONGO,J053701 DORONGO CENTRAL
Upper East,BUILSA NORTH,J0601 KADARE,J060102 KADARE PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0602 KODOROGO,J060201 KODOROGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0603 KANGA,J060302 KANGA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0604 GAMBORINGO,J060402 GAMBORINGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0605 TARONGO-ATIABISI,J060502 TARONGO PRIMARY SCH.
Upper East,BUILSA NORTH,J0606 GOO,J060601 GOO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0607 AWAAH,J060701 AWAAH PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0608 SAMBOLGO-ABOKOBISI,J060802 SAMBOLGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0609 KANSOE,J060901 KANSOE MARKET SQUARE
Upper East,BUILSA NORTH,J0610,J061002 NAMOO MARKET SQUARE
Upper East,BUILSA NORTH,J0611 BOKO,J061102 BOKO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0612 FEO-AKUMOGBISI,J061201 FEO MARKET SQUARE
Upper East,BUILSA NORTH,J0613 SAPEEBA (AYELBIA),J061301 AYELBIA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0614 AKUNKA-AKUMPABISI,J061401 AKUNKA
Upper East,BUILSA NORTH,J0615,J061501 AYOPEA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0616 AMANGA,J061601 AMANGA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0617 NAYORIGU,J061701 NAYORIGU PRIM SCHOOL
Upper East,BUILSA NORTH,J0618 BALUNGU-DOONE,J061803 BALUNGU JHS
Upper East,BUILSA NORTH,J0619 LUNGU,J061901 LUNGU SOCIAL CENTRE
Upper East,BUILSA NORTH,J0620 VEA,J062001 VEA MKT SQUARE
Upper East,BUILSA NORTH,J0621 NYARIGA,J062101 NYARIGA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0622 GOWRIE AGONGOBISI,J062201 GOWRIE CATH SOCIAL CENTRE
Upper East,BUILSA NORTH,J0623 KUNKUA,J062301 KUNKUA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0624 BONGO-GOBISI (ANAFOBISI),J062402 OLD CATHOLIC MISSION
Upper East,BUILSA NORTH,J0625 BONGO-ATAMPIISI,J062502 BONGO SECONDARY SCH.
Upper East,BUILSA NORTH,J0626 GURIGO,J062601 AYORLIGUTUOA GURIGO PRIM SCH.
Upper East,BUILSA NORTH,J0627 AKUNDUO (ADABOROBISI),J062703 SALIGBA JHS
Upper East,BUILSA NORTH,J0628 ATAMPINTI,J062801 ATAMPINTI PRIM SCH.
Upper East,BUILSA NORTH,J0629 BORIGO,J062901 BORIGO JUNCTION
Upper East,BUILSA NORTH,J0630 APATANGA,J063001 APATANGA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0631 DUA,J063101 DUA JHS
Upper East,BUILSA NORTH,J0632 APUWONGU/YIKINE,J063201 YIKINE PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0633 ASAMWIABISI (SANABISI),J063301 SOE JHS
Upper East,BUILSA NORTH,J0634 SOE-TAMOLGA,J063401 SOE MARKET SQUARE
Upper East,BUILSA NORTH,J0635 AWUKABISI,J063501 CATHOLIC SOCIAL CENTRE (SOE)
Upper East,BUILSA NORTH,J0636 ADABOYA,J063602 ADABOYA CLINIC
Upper East,BUILSA NORTH,J0637 BEO-TANKOO,J063701 BEO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0638 DUSOBLIGO,J063802 CATHOLIC SOCIAL CENTRE BEO
Upper East,BUILSA NORTH,J0701 PWALUGU,J070104 PWALUGU CATHOLIC MISSION
Upper East,BUILSA NORTH,J0702 BALUNGU,J070201 BALUNGU PRIMARY SCHOOL ‘A’’
Upper East,BUILSA NORTH,J0703 YINDURI,J070301 YINDURI PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0704 SHIA,J070401 SHIA PRIMARY SCHOOL ‘A’
Upper East,BUILSA NORTH,J0705,J070504 GOROGO MKT SQUARE ‘A’
Upper East,BUILSA NORTH,J0706 WINKOGO,J070604 WINKOGO PRIM SCHOOL ‘A’
Upper East,BUILSA NORTH,J0707 GBEOGO/KAARE,J070701 GBEOGO DAY NURSERY
Upper East,BUILSA NORTH,J0708 TONGO,J070804 KORG
Upper East,BUILSA NORTH,J0709 WAKII,J070901 WAKII PRIMARY SCHOOL ‘A’
Upper East,BUILSA NORTH,J0710 TENGZUK,J071001 TENGZUK PRIMARY SCHOOL A
Upper East,BUILSA NORTH,J0711 BAARE,J071101 BAARE PRIMARY ‘A’
Upper East,BUILSA NORTH,J0712 YAGZOORE/SAKOORE,J071201 YAGZOORE
Upper East,BUILSA NORTH,J0713 TONGO-BEO,J071301 TONGO-BEO PRIM SCHOOL
Upper East,BUILSA NORTH,J0714 YAMERIGA,J071402 YAMERIGA PRIM SCHOOL
Upper East,BUILSA NORTH,J0715 SHEAGA,J071502 SHEAGA PRIMARY SCHOOL ‘B’
Upper East,BUILSA NORTH,J0716 SAWALIGA-BUUGU,J071601 SAWALIGA
Upper East,BUILSA NORTH,J0717 NAMOALGO,J071703 TINDONGO MKT SQUARE ‘A’
Upper East,BUILSA NORTH,J0718 KPATIA,J071802 KPATIA PRIM SCHOOL ‘A’
Upper East,BUILSA NORTH,J0719 GAARE/GBANI,J071903 GBANI MARKET SQUARE
Upper East,BUILSA NORTH,J0720 DUSI,J072001 DUSI CATH PRIM SCH A
Upper East,BUILSA NORTH,J0721 KULPELIGA,J072102 KULPELIGA PRIMARY SCHOOL B
Upper East,BUILSA NORTH,J0722 DATOKO,J072201 DATOKO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0801 DASABLIGU,J080101 DASABLIGU
Upper East,BUILSA NORTH,J0802 KONGO WEST,J080202 KONGO-DABORIN PRIM SCHOOL
Upper East,BUILSA NORTH,J0803 KONGO EAST,J080301 KONGO PRIM SCHOOL ‘A’
Upper East,BUILSA NORTH,J0804 ZUA,J080401 ZUA
Upper East,BUILSA NORTH,J0805 YAKOTE,J080502 YAKOTE CLINIC ‘B’
Upper East,BUILSA NORTH,J0806 NANGODI,J080601 NANGODI PRIMARY SCHOOL A
Upper East,BUILSA NORTH,J0807 KUGRI/KOTINTABIG,J080701 KOTINTABIGA PRIM SCHOOL
Upper East,BUILSA NORTH,J0808 BENZURE,J080801 SEKOTI SENIOR HIGH SCHOOL ‘A’
Upper East,BUILSA NORTH,J0809 NYOGBARE,J080901 NYOGBARE PRIM SCHOOL ‘A’
Upper East,BUILSA NORTH,J0810 PELUNGU,J081001 PELUNGU PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0811 TINDONGO,J081101 TINDONGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0812 DAMOLGU/LOGRE,J081204 DAMOLUGU
Upper East,BUILSA NORTH,J0813 ZANLERIGU/DAGLIGA,J081301 ZANLERIGU PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0901 SAPELIGA,J090103 SAPELIGA MARKET SQUARE
Upper East,BUILSA NORTH,J0902 GALAKA,J090201 GALAKA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0903 GOOGO,J090301 GOOGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0904 KOMAKA,J090401 KOMAKA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0905 TANGA,J090503 WIIGA
Upper East,BUILSA NORTH,J0906 GOZEISI,J090601 GOZEISI PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0907 KPALSAKO,J090702 GBANDARE PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0908 TIMONDE,J090801 TIMONDE PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0909 BINABA,J090901 BINABA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0910 AGARGO,J091002 KOPELLA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0911 ZEEGO,J091101 ZEEGO
Upper East,BUILSA NORTH,J0912 AZUWERA,J091201 AZUWERA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0913 GUMBARE,J091301 GUMBARE
Upper East,BUILSA NORTH,J0914 KUSANABA,J091402 KUSANABA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0915 ZEBILLA TOWN COUNCIL,J091501 ZEBILLA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0916 ARAMKOLGA,J091603 ZEBILLA SENIOR HIGH SCHOOL
Upper East,BUILSA NORTH,J0917 YIKURUGU,J091702 ANKPALIGA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0918 SAAKA,J091802 SAAKA ONIONS MARKET
Upper East,BUILSA NORTH,J0919 YARIGU,J091901 YARIGU PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0920 TESHIE,J092001 TESHIE PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0921 SOOGO,J092101 SOOGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0922 LAMBOYA,J092201 LAMBOYA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0923 KASONGO,J092301 KASONGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0924 TILLI,J092401 TILLI PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0925 TARIKOM,J092501 TARIKOM PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0926 WIDNABA,J092601 WIDNABA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0927 GBANTONGO,J092701 GBANTONGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0928 KAMEGA,J092801 KAMEGA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0929 YELWOKO,J092901 YELWOKO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0930 BOYA,J093001 BOYA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0931 BOYA/KPALSAKO,J093101 BOYA/KPALSAKO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0932 ZONGOIRI,J093201 ZONGOIRI PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0933 DAGUNGA,J093301 DAGUNGA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0934 APODABOGO,J093401 APODABOGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J1001 DADURI,J103102 DADURI JNR HIGH SCH
Upper East,BUILSA NORTH,J1002 KPALWEGA,J101405 OLD EDUCATION OFFICE
Upper East,BUILSA NORTH,J1003 GINGANDE,J101502 BAWKU METHODIST PRIM SCH (B)
Upper East,BUILSA NORTH,J1004 HAUSA-ZONGO,J101602 ANSARU-DEEN ISLAMIC SCH
Upper East,BUILSA NORTH,J1005 POSSUM,J101705 YUSUFIA ISLAMIC SH
Upper East,BUILSA NORTH,J1006 KARIYAMA,J101802A SUWEDIA CHILDHOOD CENTRE (A)
Upper East,BUILSA NORTH,J1007 NORTH NATINGA,J101901B URBAN HEALTH CENTRE (B)
Upper East,BUILSA NORTH,J1008 PATELME,J102001 MUSTAHIAT PRIM SCH
